icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
4867c2,KLM30E  ,Kingdom of the Netherlands,1763054881,1763054881,6.5507,53.1465,7429.5,False,190.51,242.67,-7.8,,6926.58,3535,False,0
3cc581,DCCCF   ,Germany,1763054865,1763054865,6.8011,51.303,152.4,False,51.35,232.33,-3.25,,228.6,1000,False,0
70c105,OMA131  ,Oman,1763054881,1763054881,7.3406,46.2642,12184.38,False,239.28,297.12,0,,12481.56,3255,False,0
4baac1,THY3YB  ,Turkey,1763054881,1763054881,6.9665,48.6648,7833.36,False,234.6,151.3,7.8,,8061.96,5655,False,0
70c0ee,OMA117  ,Oman,1763054881,1763054881,9.3533,49.9773,2438.4,False,145.11,303.58,-3.25,,2575.56,3253,False,0
3d1a68,DEIGE   ,Germany,1763054874,1763054880,9.9006,49.1066,,False,30.05,276.88,-1.3,,876.3,2531,False,0
4ca8d9,RYR86SD ,Ireland,1763054845,1763054845,6.1633,51.602,76.2,False,74.11,271.59,-3.58,,121.92,3370,False,0
4baa56,THY26M  ,Turkey,1763054878,1763054878,8.5521,47.4599,388.62,True,0,98.44,,,,3055,False,0
4baa53,,Turkey,1763054826,1763054831,7.1212,50.8817,,True,1.54,126.56,,,,7643,False,0
3c0ac7,CFG7AM  ,Germany,1763054880,1763054881,6.5351,49.7937,7620,False,245.76,66.17,-8.13,,7833.36,1000,False,0
3df744,HUMMEL4 ,Germany,1763054880,1763054881,7.7232,51.6319,472.44,False,56.92,240.19,0.33,,510.54,,False,0
3df743,HUMMEL3 ,Germany,1763054862,1763054863,8.1117,51.6046,533.4,False,67.4,90.87,0.33,,571.5,,False,0
3df741,HUMMEL1 ,Germany,1763054880,1763054881,6.7266,50.9517,274.32,False,14.71,216.47,-1.63,,320.04,4426,False,0
3c0acc,CFG6RZ  ,Germany,1763054881,1763054881,8.8938,50.1129,1386.84,False,78.59,250.5,-1.63,,1470.66,1000,False,0
4855d1,KLM75R  ,Kingdom of the Netherlands,1763054881,1763054881,6.8433,51.5563,9654.54,False,232.71,118.38,7.15,,9837.42,1000,False,0
4baa72,THY5RD  ,Turkey,1763054881,1763054881,10.4378,47.378,10675.62,False,241.6,106.2,0,,10980.42,7552,False,0
4868a6,KLM90Y  ,Kingdom of the Netherlands,1763054880,1763054881,9.2062,50.6384,11582.4,False,209.81,319.47,0,,11788.14,1000,False,0
4b7fd4,SUI008  ,Switzerland,1763054880,1763054881,8.8668,48.5134,9304.02,False,204.16,210.77,-10.73,,9585.96,1000,False,0
48436e,KLM896  ,Kingdom of the Netherlands,1763054881,1763054881,6.4596,52.3146,7391.4,False,194.18,290.31,-12.03,,7528.56,3216,False,0
484371,KLM595  ,Kingdom of the Netherlands,1763054880,1763054881,6.6948,48.4379,9448.8,False,240.84,181.47,0,,9723.12,0151,False,0
486954,KLM89Y  ,Kingdom of the Netherlands,1763054881,1763054881,6.4736,46.5082,2590.8,False,142.76,204.26,-14.96,,2750.82,1000,False,0
4b37ed,HBVER   ,Switzerland,1763054881,1763054881,8.817,47.4618,2103.12,False,154.24,82.14,0.33,,2240.28,1000,False,0
47ba78,SAS579  ,Norway,1763054881,1763054881,8.7323,54.3359,11582.4,False,186.35,216.02,0.33,,11590.02,0750,False,0
501d18,CTN19H  ,Croatia,1763054880,1763054881,9.1688,49.6407,4777.74,False,216.63,132.59,12.68,,4937.76,1000,False,0
4ca759,ITY109  ,Ireland,1763054881,1763054881,6.7766,51.1534,9525,False,242.41,138.7,5.2,,9700.26,1000,False,0
4bcdec,SXS5GU  ,Turkey,1763054880,1763054881,6.8273,51.1352,3383.28,False,182.03,106.08,12.68,,2362.2,7655,False,0
3cd5aa,DCS606  ,Germany,1763054881,1763054881,9.6427,50.573,10355.58,False,212.72,349.83,1.3,,10568.94,5027,False,0
3cd5ae,DCIFM   ,Germany,1763054881,1763054881,7.3761,51.3444,2491.74,False,127.73,291.5,-10.08,,2545.08,2746,False,0
4ca783,ITY574  ,Ireland,1763054880,1763054880,8.5587,47.4537,,True,0.77,5.62,,,,1000,False,0
4ca6a4,RYR95TZ ,Ireland,1763054881,1763054881,8.6422,48.7408,11887.2,False,224.7,139.27,0.33,,12115.8,0102,False,0
4866df,TRA5226 ,Kingdom of the Netherlands,1763054880,1763054881,10.0532,50.4519,10972.8,False,222.29,314.16,-0.33,,11239.5,1000,False,0
341646,FIN01AD ,Spain,1763054880,1763054880,9.5648,49.1729,10363.2,False,218.35,220.03,0,,10614.66,1000,False,0
48415f,KLM1316 ,Kingdom of the Netherlands,1763054880,1763054881,8.2516,52.483,12192,False,185.34,272.23,-0.65,,12306.3,1000,False,0
4bcda5,SXS7HQ  ,Turkey,1763054797,1763054806,9.1968,48.6879,373.38,True,0.06,163.12,,,,3204,False,0
484164,KLM26Y  ,Kingdom of the Netherlands,1763054881,1763054881,6.1234,52.3973,4838.7,False,179.78,289.21,-7.15,,4930.14,1000,False,0
4b3778,CAZ301  ,Switzerland,1763054876,1763054879,8.5737,47.4538,,True,0,185.62,,,,,False,0
3b77f8,CTM3840 ,France,1763054881,1763054881,6.7781,49.3227,7315.2,False,122.68,285.32,0,,7528.56,6663,False,0
4852f5,KLM46V  ,Kingdom of the Netherlands,1763054880,1763054880,7.7342,51.3195,8534.4,False,224.1,332.67,0,,8702.04,1000,False,0
4bce09,SXS5CN  ,Turkey,1763054881,1763054881,7.9787,51.4104,10972.8,False,202.52,291.61,-6.5,,11163.3,3225,False,0
4bce05,SXS36J  ,Turkey,1763054880,1763054881,9.9815,51.3557,10972.8,False,206.37,296.18,0,,11163.3,1000,False,0
3d4287,DEXLF   ,Germany,1763054880,1763054881,6.7927,49.6619,2133.6,False,55.85,185.82,0.33,,2232.66,1273,False,0
400e14,EZY26FA ,United Kingdom,1763054881,1763054881,6.8862,50.4055,11285.22,False,239.72,105.05,0.33,,11483.34,3401,False,0
400cd8,EZY61ZW ,United Kingdom,1763054880,1763054881,6.9699,49.6553,11879.58,False,226.87,123.44,-0.33,,12085.32,3462,False,0
48ad0f,LOT5CN  ,Poland,1763054880,1763054881,7.6183,47.3561,8747.76,False,209.89,221.62,-7.48,,9022.08,1000,False,0
3c496d,TUI103  ,Germany,1763054880,1763054880,8.6335,50.0511,297.18,False,83.33,249.78,-4.23,,358.14,1000,False,0
4cafd3,RYR85SA ,Ireland,1763054880,1763054881,8.8413,45.9192,11277.6,False,224.58,146.49,-0.33,,11590.02,0676,False,0
4076cc,BAW664  ,United Kingdom,1763054880,1763054880,9.5122,49.3241,10363.2,False,237.07,118.23,0,,10591.8,2271,False,0
4076cd,BAW953L ,United Kingdom,1763054881,1763054881,7.8245,48.3993,10363.2,False,213.16,267.65,0,,10629.9,0616,False,0
01024d,MSC2950 ,Egypt,1763054880,1763054880,9.2147,48.6899,,True,4.63,284.06,,,,7432,False,0
3007f2,DLA8C   ,Italy,1763054880,1763054880,8.9621,48.3386,6705.6,False,203.82,9.3,-0.33,,6941.82,1000,False,0
4b1b07,HBKGD   ,Switzerland,1763054801,1763054879,8.8729,46.1644,,True,4.12,348.75,,,,,False,0
4b1b08,HBKGE   ,Switzerland,1763054862,1763054862,9.1582,45.9425,1135.38,False,55.34,42.74,-0.98,,1318.26,7000,False,0
4b1a1a,EZS457U ,Switzerland,1763054881,1763054881,7.4093,46.7121,5349.24,False,188.02,351.03,-6.83,,5623.56,1000,False,0
4b1a28,EJU39UD ,Switzerland,1763054881,1763054881,7.1187,47.4852,4168.14,False,140.63,256.68,16.91,,4351.02,3072,False,0
4b1a29,EZS1215 ,Switzerland,1763054881,1763054881,9.5371,47.3947,7978.14,False,216.62,88.91,15.28,,8252.46,3072,False,0
4b1a66,EZS82EG ,Switzerland,1763054881,1763054881,7.7396,51.1332,11582.4,False,254.28,34.37,-0.33,,11772.9,5760,False,0
4b1a67,EJU75QT ,Switzerland,1763054880,1763054881,6.0143,46.0347,3916.68,False,204.07,45.1,-20.81,,4137.66,1000,False,0
461e1c,FIN5DL  ,Finland,1763054880,1763054880,8.605,47.9522,3322.32,False,156.65,209.51,-8.13,,3497.58,1000,False,0
a80321,UPS17   ,United States,1763054880,1763054881,7.0914,50.9065,304.8,False,76.1,137.47,-3.58,,342.9,3212,False,0
4075c3,UBT792  ,United Kingdom,1763054880,1763054881,6.8202,47.5537,11582.4,False,238.12,296.84,-0.33,,11864.34,3264,False,0
3461cf,VOE7349 ,Spain,1763054881,1763054881,9.0242,52.815,8237.22,False,185.96,212.46,9.75,,8336.28,1342,False,0
4caee4,RYR92JV ,Ireland,1763054880,1763054881,8.8391,49.2675,11582.4,False,217.74,304.22,0.33,,11841.48,6666,False,0
4caefc,ITY407  ,Ireland,1763054880,1763054880,8.4669,48.3853,9448.8,False,231.6,181.65,0,,9745.98,5341,False,0
3deb84,,Germany,1763054835,1763054840,8.66,50.5806,350.52,False,33.2,220.6,-1.63,,411.48,,False,0
4caf7e,SAS64U  ,Ireland,1763054880,1763054881,7.7245,51.9571,9052.56,False,205.72,207.72,0,,9212.58,0730,False,0
a1e35f,N2200F  ,United States,1763054881,1763054881,8.1194,49.9648,426.72,False,38.41,262.3,3.58,,487.68,7000,False,0
34604c,ANE55UZ ,Spain,1763054881,1763054881,9.1288,46.4324,10363.2,False,239.53,17.11,0.65,,10668,1000,False,0
407536,BAW597C ,United Kingdom,1763054880,1763054881,10.2066,46.3457,11201.4,False,214.74,298.16,3.25,,11529.06,2742,False,0
3e0a2e,BPO660  ,Germany,1763054881,1763054881,8.9311,52.8347,472.44,False,49.41,308.66,0.98,,495.3,,False,0
3c7a4e,CFG6KW  ,Germany,1763054833,1763054874,8.5475,50.0395,,True,3.09,331.88,,,,1000,False,0
40756e,EZY25GT ,United Kingdom,1763054881,1763054881,6.0204,52.6408,11277.6,False,266.43,98.66,0,,11376.66,4622,False,0
3e1d10,DICEY   ,Germany,1763054881,1763054881,9.8635,48.3533,7848.6,False,139.39,346.99,8.78,,8130.54,7420,False,0
4cae59,RYR97CY ,Ireland,1763054881,1763054881,7.0082,51.429,10972.8,False,190.43,222.48,0,,11155.68,3526,False,0
4cae51,RYR6XN  ,Ireland,1763054748,1763054749,6.1246,51.6023,,True,5.14,182.81,,,,3376,False,0
3472c4,VLG6LA  ,Spain,1763054881,1763054881,6.4081,46.8902,10370.82,False,230.34,8.35,0,,10675.62,1057,False,0
4cacb5,SAS1507 ,Ireland,1763054881,1763054881,9.4637,54.47,11887.2,False,174.72,237.99,0.33,,11887.2,0760,False,0
4d2350,RYR89GX ,Malta,1763054881,1763054881,8.6866,51.7503,11582.4,False,192.93,275.97,0,,11765.28,3122,False,0
3c56eb,EWG22U  ,Germany,1763054881,1763054881,10.0411,53.8781,2118.36,False,165.29,71.11,-5.2,,2141.22,4617,False,0
3c56f2,EWG7YR  ,Germany,1763054880,1763054881,10.0859,49.3713,4495.8,False,173.05,209.77,-5.2,,4686.3,1363,False,0
300447,TJD750  ,Italy,1763054881,1763054881,8.5347,48.0995,12496.8,False,199.8,177.49,0.65,,12717.78,0742,False,0
4070f0,EXS110  ,United Kingdom,1763054881,1763054881,7.3427,51.8042,10972.8,False,197.62,299.3,0,,11125.2,6625,False,0
4d21d4,CXI1EX  ,Malta,1763054881,1763054881,6.4198,50.6004,5364.48,False,204.52,30.37,-13,,5501.64,3371,False,0
4cad5d,ITY414  ,Ireland,1763054881,1763054881,6.5361,50.1073,8778.24,False,238.61,5.07,-5.2,,9006.84,1000,False,0
4cad3e,RYR1UW  ,Ireland,1763054881,1763054881,8.0379,46.752,10668,False,231.58,145.96,0,,10980.42,6742,False,0
3c4597,BOX452  ,Germany,1763054881,1763054881,8.4489,49.9281,1432.56,False,108.04,224.42,11.38,,1501.14,2571,False,0
4d21fd,RYR97TB ,Malta,1763054881,1763054881,7.7813,50.9836,9479.28,False,236.87,140.64,7.48,,9662.16,2560,False,0
4cad97,SAS1793 ,Ireland,1763054881,1763054881,6.5306,50.1489,10355.58,False,203.13,194.07,0,,10584.18,0752,False,0
485a82,TFL1WE  ,Kingdom of the Netherlands,1763054880,1763054881,9.5213,50.9174,11582.4,False,209.92,310.13,-0.33,,11780.52,1000,False,0
3986e1,AFR36SP ,France,1763054856,1763054879,8.557,47.4536,388.62,True,0,5.62,,,,2000,False,0
4d222c,RYR11RQ ,Malta,1763054881,1763054881,7.0378,51.4385,10668,False,264.1,44.68,-0.33,,10843.26,1000,False,0
4d2240,RYR93BH ,Malta,1763054881,1763054881,6.3871,48.1024,11277.6,False,235.1,103.15,0,,11536.68,1000,False,0
4d2278,CXI47VB ,Malta,1763054881,1763054881,7.3569,46.9179,10972.8,False,242.31,43.97,0.33,,11254.74,3373,False,0
4d2279,RYR60DR ,Malta,1763054881,1763054881,7.7788,54.4018,11277.6,False,268.64,60.39,0.33,,11277.6,2006,False,0
4b19ff,SWR5MT  ,Switzerland,1763054880,1763054881,9.433,49.2613,9144,False,239.36,358.03,0,,9380.22,1000,False,0
3c42fa,APT6    ,Germany,1763054810,1763054810,8.5357,50.044,,True,19.03,84.38,,,,,False,0
4cac56,RYR9913 ,Ireland,1763054881,1763054881,9.013,52.2469,11277.6,False,267.29,47.65,0,,11437.62,1063,False,0
4cac7a,SAS73C  ,Ireland,1763054880,1763054880,9.1991,52.9677,11574.78,False,185.41,217.22,0,,11673.84,5664,False,0
3aabfd,FMY8030 ,France,1763054880,1763054881,5.9973,48.369,8534.4,False,126.98,263.02,0,,8801.1,1000,False,0
4caaa7,ITY154  ,Ireland,1763054880,1763054881,6.4071,48.8078,9144,False,244.48,354.45,0,,9403.08,1000,False,0
4d2127,VJT418  ,Malta,1763054881,1763054881,8.29,47.5569,1821.18,False,126.32,27.4,-5.85,,1943.1,1000,False,0
710102,SVA904  ,Saudi Arabia,1763054880,1763054881,6.1703,49.6072,8557.26,False,234.56,150.29,8.78,,8755.38,0112,False,0
71010f,SVA122  ,Saudi Arabia,1763054881,1763054881,8.0619,49.3161,10668,False,261.15,117.32,0,,10919.46,5220,False,0
4081bd,BAW598D ,United Kingdom,1763054880,1763054881,8.4633,49.0356,11887.2,False,236.86,118.4,0.33,,12123.42,0073,False,0
39d2ad,AFR199  ,France,1763054880,1763054881,8.1287,45.9882,12192,False,237.91,297.29,0,,12466.32,3215,False,0
4d2087,EWG51M  ,Malta,1763054713,1763054720,6.8012,51.303,152.4,False,70.48,232.71,-3.9,,182.88,1116,False,0
4d2085,EWG6875 ,Malta,1763054880,1763054880,7.0092,50.2915,11894.82,False,198.69,188.49,0,,12085.32,1116,False,0
4b18f5,EDW109  ,Switzerland,1763054881,1763054881,8.3695,47.6192,1348.74,False,137.2,43.33,-4.88,,1485.9,0730,False,0
4b18e6,HBJLE   ,Switzerland,1763054880,1763054881,9.6797,51.1127,9144,False,236.12,176.25,0.33,,9342.12,1334,False,0
4d2096,RYR79FL ,Malta,1763054740,1763054740,8.0949,48.7948,167.64,False,76.51,212.09,-3.58,,312.42,1000,False,0
4b1939,CSW630  ,Switzerland,1763054881,1763054881,8.457,47.3885,2217.42,False,117.95,128.27,4.88,,2346.96,3064,False,0
4b191c,SWR161  ,Switzerland,1763054741,1763054744,8.5544,47.4609,388.62,True,0,5.62,,,,2024,False,0
4caa60,RYR8VX  ,Ireland,1763054880,1763054881,7.3708,49.5009,11582.4,False,213.74,309.63,0,,11818.62,6610,False,0
3dd796,PBW13   ,Germany,1763054855,1763054855,9.4578,48.4121,792.48,False,18.27,260.27,-2.93,,883.92,4452,False,0
3c66e4,OCN313  ,Germany,1763054881,1763054881,8.8227,47.2299,10759.44,False,245.02,57.34,-4.55,,11056.62,4634,False,0
3c66e8,DLH33U  ,Germany,1763054880,1763054880,8.532,50.0355,,True,13.38,250.31,,,,1000,False,0
4848df,PHTXA   ,Kingdom of the Netherlands,1763054881,1763054881,9.0163,52.3428,9753.6,False,153.34,210.44,-7.48,,9898.38,3527,False,0
4d2038,KMM420  ,Malta,1763054880,1763054881,6.5863,46.8247,11590.02,False,226.83,329.01,-0.33,,11879.58,1000,False,0
3c79b8,CFG5TW  ,Germany,1763054877,1763054880,8.561,50.0389,,True,5.92,70.31,,,,1000,False,0
451e8b,GPX4LG  ,Bulgaria,1763054881,1763054881,9.9775,48.5265,10363.2,False,221.81,305.28,0,,10645.14,1000,False,0
3c66a7,DLH6E   ,Germany,1763054880,1763054881,10.4334,52.9948,5676.9,False,221.79,160.35,12.03,,5768.34,1366,False,0
3c66af,DLH1MY  ,Germany,1763054880,1763054881,9.1184,50.428,9753.6,False,218.46,319.11,0,,9997.44,1000,False,0
3c66ae,DLH4YJ  ,Germany,1763054857,1763054858,8.5259,50.0329,,True,10.29,247.5,,,,1000,False,0
4d200f,WZZ68PZ ,Malta,1763054851,1763054876,10.2371,47.989,,True,0,115.31,,,,,False,0
4d2021,WZZ4SH  ,Malta,1763054880,1763054880,9.9824,53.6247,,True,8.23,78.75,,,,1765,False,0
4b17e3,SWR7LH  ,Switzerland,1763054880,1763054880,8.5566,47.4512,,True,6.43,334.69,,,,1000,False,0
ac3c44,N888HH  ,United States,1763054878,1763054879,8.5574,47.4565,,True,4.63,334.69,,,,3003,False,0
4b17fc,SWR1488 ,Switzerland,1763054881,1763054881,9.4614,48.6006,9144,False,219.15,0,6.83,,9425.94,1000,False,0
398568,AFR54RA ,France,1763054880,1763054881,6.1964,52.3475,11582.4,False,192.44,211.78,0,,11681.46,3522,False,0
47bfb3,NOZ6LK  ,Norway,1763054880,1763054880,6.6276,50.8895,11277.6,False,197.53,199.47,0,,11475.72,0744,False,0
4b1917,SWR180  ,Switzerland,1763054881,1763054881,9.7465,47.4163,5783.58,False,223.87,91.58,12.35,,5989.32,3074,False,0
44c973,OORKS   ,Belgium,1763054880,1763054881,8.5702,47.4566,,True,3.09,317.81,,,,3016,False,0
