icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
4ba90d,THY7UW  ,Turkey,1763912215,1763912215,9.1569,47.7149,8374.38,False,186.46,267.15,-7.15,,8290.56,1103,False,0
300780,DLA4MV  ,Italy,1763912215,1763912215,8.62,46.6897,8511.54,False,239.56,176.92,-4.88,,8442.96,1000,False,0
300781,DLH4TY  ,Italy,1763912214,1763912214,7.1447,50.7378,9753.6,False,180.28,298.83,7.8,,9578.34,2523,False,0
4cae1d,ITY110  ,Ireland,1763912215,1763912215,8.9928,50.8101,11590.02,False,212.94,318.92,0,,11330.94,1000,False,0
86e3ec,JAL407  ,Japan,1763912213,1763912213,8.5808,50.0412,,True,5.66,64.69,,,,0745,False,0
4cae67,RYR83QP ,Ireland,1763912215,1763912215,6.1967,51.2686,5524.5,False,159.48,218.98,11.05,,5387.34,4112,False,0
300738,DLA6AF  ,Italy,1763912215,1763912215,6.1698,46.2794,685.8,False,69.48,225.3,-3.25,,731.52,1000,False,0
4cae60,RYR72KH ,Ireland,1763912214,1763912214,7.0223,46.2336,11582.4,False,191.76,313.59,0.33,,11460.48,5721,False,0
4ca216,EIN832  ,Ireland,1763912214,1763912214,8.5479,50.3019,11292.84,False,258.97,99.84,0,,11056.62,4636,False,0
4d22c4,RYR40XU ,Malta,1763912215,1763912215,8.7474,49.1526,10972.8,False,180.91,305.86,-0.33,,10797.54,3127,False,0
4cae9f,RYR41MC ,Ireland,1763912215,1763912215,9.6044,45.9397,6096,False,172.2,354.17,11.05,,6080.76,0455,False,0
471841,JSD014  ,Hungary,1763912215,1763912215,10.3531,45.8522,7406.64,False,207.75,79.44,7.15,,7368.54,1000,False,0
3c56a3,GEC8317 ,Germany,1763912214,1763912214,9.7205,49.7296,4069.08,False,157.24,319.38,-7.8,,4008.12,3212,False,0
3c56f6,EWG6B   ,Germany,1763912215,1763912215,6.7252,50.8979,1630.68,False,136.69,33.33,-7.15,,1562.1,2371,False,0
407e61,EZY56LT ,United Kingdom,1763912214,1763912214,6.9295,49.4584,10668,False,261.01,124.72,0.33,,10485.12,2156,False,0
3d0f43,DEEAL   ,Germany,1763912215,1763912215,9.5801,53.9896,,True,2.57,163.12,,,,5611,False,0
3c56f3,EWG19B  ,Germany,1763912215,1763912215,9.0036,48.5551,1752.6,False,103.35,279.74,-5.53,,1752.6,6473,False,0
06a081,QTR8324 ,Qatar,1763912214,1763912215,7.6292,50.1586,4312.92,False,184.56,312.85,14.31,,4221.48,2526,False,0
4cad41,SAS527  ,Ireland,1763912215,1763912215,6.0583,54.9445,11590.02,False,220.63,229.07,0,,11201.4,0731,False,0
3ce0f7,PVD458U ,Germany,1763912215,1763912215,9.2787,48.566,12192,False,215.46,31.53,0.33,,11971.02,5716,False,0
3003ae,DLA3CH  ,Italy,1763912038,1763912038,8.5911,50.049,,True,0,340.31,,,,1000,False,0
3003d0,SSR84MM ,Italy,1763912215,1763912215,9.9909,46.0011,8534.4,False,207.3,243.94,-10.73,,8442.96,1000,False,0
4d221a,RYR45CW ,Malta,1763912215,1763912215,8.6124,50.8331,11582.4,False,202.19,290.56,-0.33,,11308.08,6655,False,0
406016,EZY15JH ,United Kingdom,1763912214,1763912214,9.7286,46.7759,10988.04,False,192.32,292.66,-0.33,,10835.64,7533,False,0
4d225b,RYR91WH ,Malta,1763912214,1763912214,9.4954,49.9769,10668,False,255.73,86.19,0,,10447.02,1000,False,0
4d2260,RYR475N ,Malta,1763912215,1763912215,6.698,48.5785,10668,False,243.44,150.78,0,,10507.98,5267,False,0
493298,NJE667L ,Portugal,1763912212,1763912213,8.5682,47.4568,449.58,True,31.9,275.62,,,,3022,False,0
4071d9,EZY21NE ,United Kingdom,1763912214,1763912214,7.1603,50.2222,10675.62,False,260.91,106.61,0,,10469.88,1167,False,0
4b19fe,SWR295G ,Switzerland,1763912214,1763912214,7.5658,46.8259,6393.18,False,207.2,51.45,-7.15,,6385.56,1000,False,0
710021,HZATH   ,Saudi Arabia,1763912215,1763912215,7.3398,49.6222,13106.4,False,228.45,277.77,0,,12870.18,1000,False,0
71be27,KAL945  ,Republic of Korea,1763912214,1763912215,9.015,50.1408,1264.92,False,117.95,251.17,-0.33,,1234.44,3272,False,0
71be10,KAL509  ,Republic of Korea,1763912215,1763912215,7.6926,52.0223,9906,False,197.13,294.02,-1.95,,9639.3,3255,False,0
4cac63,ABR294  ,Ireland,1763912215,1763912215,8.4207,48.2654,10668,False,218.28,215.6,0,,10515.6,1000,False,0
48c125,RYR54RK ,Poland,1763912214,1763912214,6.5959,49.6673,9517.38,False,264.81,116.66,6.18,,9364.98,0115,False,0
48c123,RYR7194 ,Poland,1763912214,1763912214,7.4308,51.9614,10972.8,False,196.7,291.8,0,,10675.62,1101,False,0
3c4dd1,DLH193  ,Germany,1763912214,1763912214,9.273,50.2738,2484.12,False,133.38,228.44,-5.2,,2423.16,1000,False,0
710100,SVA918  ,Saudi Arabia,1763912214,1763912214,6.5083,50.3311,7475.22,False,255.25,99.75,10.4,,7330.44,7164,False,0
4cc4bd,ABD4701 ,Iceland,1763912215,1763912215,8.1291,50.1063,10462.26,False,288.48,107.43,3.58,,10233.66,7125,False,0
3c54a1,EWG99A  ,Germany,1763912215,1763912215,7.016,46.2672,10972.8,False,211.49,25.19,0.33,,10896.6,5513,False,0
44046d,EJU81QB ,Austria,1763912215,1763912215,8.8248,51.3635,11582.4,False,200.82,239.69,0.33,,11292.84,1000,False,0
3c4dc5,DLH968  ,Germany,1763912186,1763912187,8.5847,50.0465,,True,0,70.31,,,,,False,0
3c4dc1,DLH52E  ,Germany,1763912215,1763912215,8.3787,49.7653,3665.22,False,145.48,284.33,10.4,,3604.26,1000,False,0
4b18b8,EDW215P ,Switzerland,1763912214,1763912214,8.5415,47.4781,426.72,False,71.71,137.04,-1.3,,480.06,1000,False,0
4d207d,RYR37BJ ,Malta,1763912214,1763912214,7.1191,50.8874,228.6,False,68.8,137.12,-3.9,,190.5,3564,False,0
4b18f2,SWR5GM  ,Switzerland,1763912213,1763912213,8.5597,47.447,,True,0,244.69,,,,2000,False,0
4b18f5,SWR5YW  ,Switzerland,1763912215,1763912215,8.7743,46.8728,5570.22,False,168.67,353.87,-4.88,,5577.84,1000,False,0
06a1eb,QTR16R  ,Qatar,1763912214,1763912214,7.4312,51.0298,10652.76,False,278.98,125.77,3.9,,10401.3,0147,False,0
46a5e4,SEH590  ,Greece,1763912200,1763912200,6.7887,51.2971,182.88,False,65.24,232.05,-3.9,,152.4,1752,False,0
4b1939,CSW445  ,Switzerland,1763912215,1763912215,8.5574,47.4643,,True,7.72,168.75,,,,5533,False,0
06a112,QTR85P  ,Qatar,1763912215,1763912215,7.6817,50.9204,10668,False,288.69,121.59,0,,10424.16,4747,False,0
398577,AFR85BP ,France,1763912214,1763912214,6.8247,49.8909,10363.2,False,187.05,256.8,-0.33,,10187.94,1000,False,0
39856a,AFR67RW ,France,1763912215,1763912215,9.5573,50.7816,11277.6,False,242.55,62.18,-0.33,,11018.52,1000,False,0
4b1942,ENT2620 ,Switzerland,1763912214,1763912214,9.2138,48.6909,,True,8.23,253.12,,,,7447,False,0
3dd797,PBW14   ,Germany,1763912050,1763912050,9.1942,48.6818,403.86,False,0,0,0,,441.96,0036,False,0
48c22f,RYR8FZ  ,Poland,1763912215,1763912215,9.7466,50.6905,10363.2,False,200.53,9,0,,10126.98,7513,False,0
4b194b,SWR7GP  ,Switzerland,1763912215,1763912215,8.2283,47.6653,2209.8,False,144.11,76.16,-8.78,,2209.8,2011,False,0
3c66e1,DLH864  ,Germany,1763912215,1763912215,9.0598,52.9775,10675.62,False,233.56,359.87,0,,10378.44,3742,False,0
4692c8,AEE532  ,Greece,1763912214,1763912215,8.5528,50.032,,True,18.01,250.31,,,,1753,False,0
4692ce,AEE3FR  ,Greece,1763912214,1763912214,9.9325,49.5887,5265.42,False,168.65,306.07,-6.18,,5204.46,1000,False,0
440570,PEV124  ,Austria,1763912214,1763912215,10.4049,47.4877,5509.26,False,207.97,102.28,9.1,,5501.64,1000,False,0
407d44,WUK79   ,United Kingdom,1763912215,1763912215,6.1008,49.7957,10668,False,262.64,118.42,0,,10485.12,7317,False,0
4d2013,EWG4K   ,Malta,1763911895,1763911903,9.1929,48.6888,,True,0,343.12,,,,2365,False,0
3c66ad,DLH58X  ,Germany,1763912214,1763912214,8.8212,47.5995,10675.62,False,210.12,244.94,-0.65,,10523.22,1000,False,0
3c66b4,OCN9P   ,Germany,1763912214,1763912215,6.6456,46.3996,10660.38,False,232.87,207.64,0,,10599.42,1000,False,0
4b17e0,SWR4QZ  ,Switzerland,1763912214,1763912214,8.5592,47.4552,,True,5.4,95.62,,,,1000,False,0
3dd6ae,DHBNY   ,Germany,1763912215,1763912215,10.2186,53.7891,2133.6,False,55.15,165.96,0,,2034.54,5070,False,0
4b17f8,SWR175D ,Switzerland,1763912206,1763912212,8.5615,47.4556,,True,0,5.62,,,,2000,False,0
4b17e1,SWR5CY  ,Switzerland,1763912192,1763912192,8.556,47.456,,True,0,5.62,,,,2000,False,0
4b17e2,SWR181V ,Switzerland,1763912215,1763912215,6.5716,46.331,3573.78,False,129.79,328.45,-4.23,,3596.64,1000,False,0
4b17e5,SWR7ZV  ,Switzerland,1763911956,1763912213,8.5548,47.4561,441.96,True,0,5.62,,,,2000,False,0
4b17e6,SWR     ,Switzerland,1763912210,1763912212,8.5554,47.4561,441.96,True,0,5.62,,,,2000,False,0
4b17fd,SWR3CX  ,Switzerland,1763912198,1763912206,8.5609,47.4424,,True,0,244.69,,,,,False,0
3d38a5,DETRX   ,Germany,1763911978,1763911978,8.752,51.0185,701.04,False,78.77,293.89,-5.85,,670.56,,False,0
398571,AFR12TZ ,France,1763912214,1763912214,9.4202,45.9033,9753.6,False,195.84,280.75,-0.33,,9639.3,1000,False,0
